# FEC Loss Vectors | model=GE | generated by generate_fec_traffic_data.m v2
model,loss_rate_target,trial,block,D0,D1,D2,D3,P0,P1,P2,P3
random,0.50,3,38,0,1,0,1,0,1,0,1
random,0.50,3,39,0,1,0,1,0,1,0,1
random,0.50,3,40,0,1,0,1,0,1,0,1
random,0.50,3,41,0,1,0,1,0,1,0,1
random,0.50,3,42,0,1,0,1,0,1,0,1
random,0.50,3,43,0,1,0,1,0,1,0,1
random,0.50,3,44,0,1,0,1,0,1,0,1
random,0.50,3,45,0,1,0,1,0,1,0,1
random,0.50,3,46,0,1,0,1,0,1,0,1
random,0.50,3,47,0,1,0,1,0,1,0,1
random,0.50,3,48,0,1,0,1,0,1,0,1
random,0.50,3,49,0,1,0,1,0,1,0,1
random,0.50,3,50,0,1,0,1,0,1,0,1
random,0.50,4,1,1,0,1,0,1,0,1,0
random,0.50,4,2,1,0,1,0,1,0,1,0
random,0.50,4,3,1,0,1,0,1,0,1,0
random,0.50,4,4,1,0,1,0,1,0,1,0
random,0.50,4,5,1,0,1,0,1,0,1,0
random,0.50,4,6,0,1,0,1,0,1,0,1
random,0.50,4,7,0,1,0,1,0,1,0,1
random,0.50,4,8,0,1,0,1,1,0,1,0
random,0.50,4,9,1,0,1,0,1,0,1,0
random,0.50,4,10,1,0,1,0,1,0,1,0
random,0.50,4,11,1,0,1,0,1,0,1,0
random,0.50,4,12,1,0,1,0,1,0,1,0
random,0.50,4,13,0,1,0,1,0,1,0,1
random,0.50,4,14,0,1,0,1,0,1,0,1
random,0.50,4,15,0,1,0,1,0,1,0,1
random,0.50,4,16,0,1,0,1,0,1,0,1
random,0.50,4,17,0,1,0,1,0,1,0,1
random,0.50,4,18,0,1,0,1,0,1,0,1
random,0.50,4,19,0,1,0,1,0,1,0,1
random,0.50,4,20,0,1,0,1,0,1,0,1
random,0.50,4,21,0,1,0,1,0,1,0,1
random,0.50,4,22,0,1,0,1,0,1,0,1
random,0.50,4,23,0,1,0,1,0,1,0,1
random,0.50,4,24,0,1,0,1,0,1,0,1
random,0.50,4,25,0,1,0,1,0,1,0,1
random,0.50,4,26,0,1,0,1,0,1,0,1
random,0.50,4,27,0,1,0,1,0,1,0,1
random,0.50,4,28,0,1,0,1,0,1,0,1
random,0.50,4,29,0,1,0,1,0,1,0,1
random,0.50,4,30,0,1,0,1,0,1,0,1
random,0.50,4,31,0,1,0,1,0,1,0,1
random,0.50,4,32,0,1,0,1,0,1,0,1
random,0.50,4,33,0,1,0,1,0,1,0,1
random,0.50,4,34,0,1,0,1,0,1,0,1
random,0.50,4,35,0,1,0,1,0,1,0,1
random,0.50,4,36,0,1,0,1,0,1,0,1
random,0.50,4,37,0,1,0,1,0,1,0,1
random,0.50,4,38,0,1,0,1,0,1,0,1
random,0.50,4,39,0,1,0,1,0,1,0,1
random,0.50,4,40,0,1,0,1,0,1,0,1
random,0.50,4,41,0,1,0,1,0,1,0,1
random,0.50,4,42,0,1,0,1,0,1,0,1
random,0.50,4,43,0,1,0,1,0,1,0,1
random,0.50,4,44,0,1,0,1,0,1,0,1
random,0.50,4,45,0,1,0,1,0,1,0,1
random,0.50,4,46,0,1,0,1,0,1,0,1
random,0.50,4,47,0,1,0,1,0,1,0,1
random,0.50,4,48,0,1,0,1,0,1,0,1
random,0.50,4,49,0,1,0,1,0,1,0,1
random,0.50,4,50,0,1,0,1,0,1,0,1
random,0.50,5,1,1,0,1,0,1,0,1,0
random,0.50,5,2,1,0,1,0,1,0,1,0
random,0.50,5,3,1,0,1,0,1,0,1,0
random,0.50,5,4,0,1,0,1,0,1,0,1
random,0.50,5,5,0,1,0,1,0,1,0,1
random,0.50,5,6,0,1,0,1,0,1,0,1
random,0.50,5,7,0,1,0,1,0,1,0,1
random,0.50,5,8,0,1,0,1,0,1,0,1
random,0.50,5,9,0,1,0,1,0,1,0,1
random,0.50,5,10,0,1,0,1,0,1,0,1
random,0.50,5,11,0,1,0,1,0,1,0,1
random,0.50,5,12,0,1,0,1,0,1,0,0
random,0.50,5,13,1,0,1,0,1,0,1,0
random,0.50,5,14,1,0,1,0,1,0,1,0
random,0.50,5,15,1,0,1,0,1,0,1,0
random,0.50,5,16,1,0,1,0,1,0,1,0
random,0.50,5,17,1,0,1,0,1,0,1,0
random,0.50,5,18,1,0,1,0,1,0,1,0
random,0.50,5,19,1,0,1,0,1,0,1,0
random,0.50,5,20,1,0,1,0,1,0,1,0
random,0.50,5,21,1,0,1,0,1,0,1,0
random,0.50,5,22,1,0,1,0,1,0,1,0
random,0.50,5,23,1,0,1,0,1,0,1,0
random,0.50,5,24,1,0,1,0,1,0,1,0
random,0.50,5,25,1,0,1,0,1,0,1,0
random,0.50,5,26,1,0,1,0,1,0,1,0
random,0.50,5,27,1,0,1,0,1,0,1,0
random,0.50,5,28,1,0,1,0,1,0,1,0
random,0.50,5,29,1,1,0,1,0,1,0,1
random,0.50,5,30,0,1,0,1,0,1,0,1
random,0.50,5,31,0,1,0,1,0,1,0,1
random,0.50,5,32,0,1,0,1,0,1,0,1
random,0.50,5,33,0,1,0,1,0,1,0,1
random,0.50,5,34,0,1,0,1,0,1,0,1
random,0.50,5,35,0,1,0,1,0,1,0,1
random,0.50,5,36,0,1,0,1,0,1,0,1
random,0.50,5,37,0,1,0,1,0,1,0,1
random,0.50,5,38,0,1,0,1,0,1,0,1
random,0.50,5,39,0,1,0,1,0,1,0,1
random,0.50,5,40,0,1,0,1,0,1,0,1
random,0.50,5,41,0,1,0,1,0,1,0,1
random,0.50,5,42,0,1,0,1,0,0,1,0
random,0.50,5,43,1,0,1,0,1,0,1,0
random,0.50,5,44,1,0,1,0,1,0,1,0
random,0.50,5,45,1,0,1,0,1,0,1,0
random,0.50,5,46,1,0,1,0,1,0,1,0
random,0.50,5,47,1,0,1,0,1,0,1,0
random,0.50,5,48,1,0,1,0,1,0,1,0
random,0.50,5,49,1,0,1,0,1,0,1,0
random,0.50,5,50,1,0,1,0,1,0,1,0
burst,0.00,1,1,1,1,1,1,1,1,1,1
burst,0.00,1,2,1,1,1,1,1,1,1,1
burst,0.00,1,3,1,1,1,1,1,1,1,1
burst,0.00,1,4,1,1,1,1,1,1,1,1
burst,0.00,1,5,1,1,1,1,1,1,1,1
burst,0.00,1,6,1,1,1,1,1,1,1,1
burst,0.00,1,7,1,1,1,1,1,1,1,1
burst,0.00,1,8,1,1,1,1,1,1,1,1
burst,0.00,1,9,1,1,1,1,1,1,1,1
burst,0.00,1,10,1,1,1,1,1,1,1,1
burst,0.00,1,11,1,1,1,1,1,1,1,1
burst,0.00,1,12,1,1,1,1,1,1,1,1
burst,0.00,1,13,1,1,1,1,1,1,1,1
burst,0.00,1,14,1,1,1,1,1,1,1,1
burst,0.00,1,15,1,1,1,1,1,1,1,1
burst,0.00,1,16,1,1,1,1,1,1,1,1
burst,0.00,1,17,1,1,1,1,1,1,1,1
burst,0.00,1,18,1,1,1,1,1,1,1,1
burst,0.00,1,19,1,1,1,1,1,1,1,1
burst,0.00,1,20,1,1,1,1,1,1,1,1
burst,0.00,1,21,1,1,1,1,1,1,1,1
burst,0.00,1,22,1,1,1,1,1,1,1,1
burst,0.00,1,23,1,1,1,1,1,1,1,1
burst,0.00,1,24,1,1,1,1,1,1,1,1
burst,0.00,1,25,1,1,1,1,1,1,1,1
burst,0.00,1,26,1,1,1,1,1,1,1,1
burst,0.00,1,27,1,1,1,1,1,1,1,1
burst,0.00,1,28,1,1,1,1,1,1,1,1
burst,0.00,1,29,1,1,1,1,1,1,1,1
burst,0.00,1,30,1,1,1,1,1,1,1,1
burst,0.00,1,31,1,1,1,1,1,1,1,1
burst,0.00,1,32,1,1,1,1,1,1,1,1
burst,0.00,1,33,1,1,1,1,1,1,1,1
burst,0.00,1,34,1,1,1,1,1,1,1,1
burst,0.00,1,35,1,1,1,1,1,1,1,1
burst,0.00,1,36,1,1,1,1,1,1,1,1
burst,0.00,1,37,1,1,1,1,1,1,1,1
burst,0.00,1,38,1,1,1,1,1,1,1,1
burst,0.00,1,39,1,1,1,1,1,1,1,1
burst,0.00,1,40,1,1,1,1,1,1,1,1
burst,0.00,1,41,1,1,1,1,1,1,1,1
burst,0.00,1,42,1,1,1,1,1,1,1,1
burst,0.00,1,43,1,1,1,1,1,1,1,1
burst,0.00,1,44,1,1,1,1,1,1,1,1
burst,0.00,1,45,1,1,1,1,1,1,1,1
burst,0.00,1,46,1,1,1,1,1,1,1,1
burst,0.00,1,47,1,1,1,1,1,1,1,1
burst,0.00,1,48,1,1,1,1,1,1,1,1
burst,0.00,1,49,1,1,1,1,1,1,1,1
burst,0.00,1,50,1,1,1,1,1,1,1,1
burst,0.00,2,1,1,1,1,1,1,1,1,1
burst,0.00,2,2,1,1,1,1,1,1,1,1
burst,0.00,2,3,1,1,1,1,1,1,1,1
burst,0.00,2,4,1,1,1,1,1,1,1,1
burst,0.00,2,5,1,1,1,1,1,1,1,1
burst,0.00,2,6,1,1,1,1,1,1,1,1
burst,0.00,2,7,1,1,1,1,1,1,1,1
burst,0.00,2,8,1,1,1,1,1,1,1,1
burst,0.00,2,9,1,1,1,1,1,1,1,1
burst,0.00,2,10,1,1,1,1,1,1,1,1
burst,0.00,2,11,1,1,1,1,1,1,1,1
burst,0.00,2,12,1,1,1,1,1,1,1,1
burst,0.00,2,13,1,1,1,1,1,1,1,1
burst,0.00,2,14,1,1,1,1,1,1,1,1
burst,0.00,2,15,1,1,1,1,1,1,1,1
burst,0.00,2,16,1,1,1,1,1,1,1,1
burst,0.00,2,17,1,1,1,1,1,1,1,1
burst,0.00,2,18,1,1,1,1,1,1,1,1
burst,0.00,2,19,1,1,1,1,1,1,1,1
burst,0.00,2,20,1,1,1,1,1,1,1,1
burst,0.00,2,21,1,1,1,1,1,1,1,1
burst,0.00,2,22,1,1,1,1,1,1,1,1
burst,0.00,2,23,1,1,1,1,1,1,1,1
burst,0.00,2,24,1,1,1,1,1,1,1,1
burst,0.00,2,25,1,1,1,1,1,1,1,1
burst,0.00,2,26,1,1,1,1,1,1,1,1
burst,0.00,2,27,1,1,1,1,1,1,1,1
burst,0.00,2,28,1,1,1,1,1,1,1,1
burst,0.00,2,29,1,1,1,1,1,1,1,1
burst,0.00,2,30,1,1,1,1,1,1,1,1
burst,0.00,2,31,1,1,1,1,1,1,1,1
burst,0.00,2,32,1,1,1,1,1,1,1,1
burst,0.00,2,33,1,1,1,1,1,1,1,1
burst,0.00,2,34,1,1,1,1,1,1,1,1
burst,0.00,2,35,1,1,1,1,1,1,1,1
burst,0.00,2,36,1,1,1,1,1,1,1,1
burst,0.00,2,37,1,1,1,1,1,1,1,1
burst,0.00,2,38,1,1,1,1,1,1,1,1
burst,0.00,2,39,1,1,1,1,1,1,1,1
burst,0.00,2,40,1,1,1,1,1,1,1,1
burst,0.00,2,41,1,1,1,1,1,1,1,1
burst,0.00,2,42,1,1,1,1,1,1,1,1
burst,0.00,2,43,1,1,1,1,1,1,1,1
burst,0.00,2,44,1,1,1,1,1,1,1,1
burst,0.00,2,45,1,1,1,1,1,1,1,1
burst,0.00,2,46,1,1,1,1,1,1,1,1
burst,0.00,2,47,1,1,1,1,1,1,1,1
burst,0.00,2,48,1,1,1,1,1,1,1,1
burst,0.00,2,49,1,1,1,1,1,1,1,1
burst,0.00,2,50,1,1,1,1,1,1,1,1
burst,0.00,3,1,1,1,1,1,1,1,1,1
burst,0.00,3,2,1,1,1,1,1,1,1,1
burst,0.00,3,3,1,1,1,1,1,1,1,1
burst,0.00,3,4,1,1,1,1,1,1,1,1
burst,0.00,3,5,1,1,1,1,1,1,1,1
burst,0.00,3,6,1,1,1,1,1,1,1,1
burst,0.00,3,7,1,1,1,1,1,1,1,1
burst,0.00,3,8,1,1,1,1,1,1,1,1
burst,0.00,3,9,1,1,1,1,1,1,1,1
burst,0.00,3,10,1,1,1,1,1,1,1,1
burst,0.00,3,11,1,1,1,1,1,1,1,1
burst,0.00,3,12,1,1,1,1,1,1,1,1
burst,0.00,3,13,1,1,1,1,1,1,1,1
burst,0.00,3,14,1,1,1,1,1,1,1,1
burst,0.00,3,15,1,1,1,1,1,1,1,1
burst,0.00,3,16,1,1,1,1,1,1,1,1
burst,0.00,3,17,1,1,1,1,1,1,1,1
burst,0.00,3,18,1,1,1,1,1,1,1,1
burst,0.00,3,19,1,1,1,1,1,1,1,1
burst,0.00,3,20,1,1,1,1,1,1,1,1
burst,0.00,3,21,1,1,1,1,1,1,1,1
burst,0.00,3,22,1,1,1,1,1,1,1,1
burst,0.00,3,23,1,1,1,1,1,1,1,1
burst,0.00,3,24,1,1,1,1,1,1,1,1
burst,0.00,3,25,1,1,1,1,1,1,1,1
burst,0.00,3,26,1,1,1,1,1,1,1,1
burst,0.00,3,27,1,1,1,1,1,1,1,1
burst,0.00,3,28,1,1,1,1,1,1,1,1
burst,0.00,3,29,1,1,1,1,1,1,1,1
burst,0.00,3,30,1,1,1,1,1,1,1,1
burst,0.00,3,31,1,1,1,1,1,1,1,1
burst,0.00,3,32,1,1,1,1,1,1,1,1
burst,0.00,3,33,1,1,1,1,1,1,1,1
burst,0.00,3,34,1,1,1,1,1,1,1,1
burst,0.00,3,35,1,1,1,1,1,1,1,1
burst,0.00,3,36,1,1,1,1,1,1,1,1
burst,0.00,3,37,1,1,1,1,1,1,1,1
burst,0.00,3,38,1,1,1,1,1,1,1,1
burst,0.00,3,39,1,1,1,1,1,1,1,1
burst,0.00,3,40,1,1,1,1,1,1,1,1
burst,0.00,3,41,1,1,1,1,1,1,1,1
burst,0.00,3,42,1,1,1,1,1,1,1,1
burst,0.00,3,43,1,1,1,1,1,1,1,1
burst,0.00,3,44,1,1,1,1,1,1,1,1
burst,0.00,3,45,1,1,1,1,1,1,1,1
burst,0.00,3,46,1,1,1,1,1,1,1,1
burst,0.00,3,47,1,1,1,1,1,1,1,1
burst,0.00,3,48,1,1,1,1,1,1,1,1
burst,0.00,3,49,1,1,1,1,1,1,1,1
burst,0.00,3,50,1,1,1,1,1,1,1,1
burst,0.00,4,1,1,1,1,1,1,1,1,1
burst,0.00,4,2,1,1,1,1,1,1,1,1
burst,0.00,4,3,1,1,1,1,1,1,1,1
burst,0.00,4,4,1,1,1,1,1,1,1,1
burst,0.00,4,5,1,1,1,1,1,1,1,1
burst,0.00,4,6,1,1,1,1,1,1,1,1
burst,0.00,4,7,1,1,1,1,1,1,1,1
burst,0.00,4,8,1,1,1,1,1,1,1,1
burst,0.00,4,9,1,1,1,1,1,1,1,1
burst,0.00,4,10,1,1,1,1,1,1,1,1
burst,0.00,4,11,1,1,1,1,1,1,1,1
burst,0.00,4,12,1,1,1,1,1,1,1,1
burst,0.00,4,13,1,1,1,1,1,1,1,1
burst,0.00,4,14,1,1,1,1,1,1,1,1
burst,0.00,4,15,1,1,1,1,1,1,1,1
burst,0.00,4,16,1,1,1,1,1,1,1,1
burst,0.00,4,17,1,1,1,1,1,1,1,1
burst,0.00,4,18,1,1,1,1,1,1,1,1
burst,0.00,4,19,1,1,1,1,1,1,1,1
burst,0.00,4,20,1,1,1,1,1,1,1,1
burst,0.00,4,21,1,1,1,1,1,1,1,1
burst,0.00,4,22,1,1,1,1,1,1,1,1
burst,0.00,4,23,1,1,1,1,1,1,1,1
burst,0.00,4,24,1,1,1,1,1,1,1,1
burst,0.00,4,25,1,1,1,1,1,1,1,1
burst,0.00,4,26,1,1,1,1,1,1,1,1
burst,0.00,4,27,1,1,1,1,1,1,1,1
burst,0.00,4,28,1,1,1,1,1,1,1,1
burst,0.00,4,29,1,1,1,1,1,1,1,1
burst,0.00,4,30,1,1,1,1,1,1,1,1
burst,0.00,4,31,1,1,1,1,1,1,1,1
burst,0.00,4,32,1,1,1,1,1,1,1,1
burst,0.00,4,33,1,1,1,1,1,1,1,1
burst,0.00,4,34,1,1,1,1,1,1,1,1
burst,0.00,4,35,1,1,1,1,1,1,1,1
burst,0.00,4,36,1,1,1,1,1,1,1,1
burst,0.00,4,37,1,1,1,1,1,1,1,1
burst,0.00,4,38,1,1,1,1,1,1,1,1
burst,0.00,4,39,1,1,1,1,1,1,1,1
burst,0.00,4,40,1,1,1,1,1,1,1,1
burst,0.00,4,41,1,1,1,1,1,1,1,1
burst,0.00,4,42,1,1,1,1,1,1,1,1
burst,0.00,4,43,1,1,1,1,1,1,1,1
burst,0.00,4,44,1,1,1,1,1,1,1,1
burst,0.00,4,45,1,1,1,1,1,1,1,1
burst,0.00,4,46,1,1,1,1,1,1,1,1
burst,0.00,4,47,1,1,1,1,1,1,1,1
burst,0.00,4,48,1,1,1,1,1,1,1,1
burst,0.00,4,49,1,1,1,1,1,1,1,1
burst,0.00,4,50,1,1,1,1,1,1,1,1
burst,0.00,5,1,1,1,1,1,1,1,1,1
burst,0.00,5,2,1,1,1,1,1,1,1,1
burst,0.00,5,3,1,1,1,1,1,1,1,1
burst,0.00,5,4,1,1,1,1,1,1,1,1
burst,0.00,5,5,1,1,1,1,1,1,1,1
burst,0.00,5,6,1,1,1,1,1,1,1,1
burst,0.00,5,7,1,1,1,1,1,1,1,1
burst,0.00,5,8,1,1,1,1,1,1,1,1
burst,0.00,5,9,1,1,1,1,1,1,1,1
burst,0.00,5,10,1,1,1,1,1,1,1,1
burst,0.00,5,11,1,1,1,1,1,1,1,1
burst,0.00,5,12,1,1,1,1,1,1,1,1
burst,0.00,5,13,1,1,1,1,1,1,1,1
burst,0.00,5,14,1,1,1,1,1,1,1,1
burst,0.00,5,15,1,1,1,1,1,1,1,1
burst,0.00,5,16,1,1,1,1,1,1,1,1
burst,0.00,5,17,1,1,1,1,1,1,1,1
burst,0.00,5,18,1,1,1,1,1,1,1,1
burst,0.00,5,19,1,1,1,1,1,1,1,1
burst,0.00,5,20,1,1,1,1,1,1,1,1
burst,0.00,5,21,1,1,1,1,1,1,1,1
burst,0.00,5,22,1,1,1,1,1,1,1,1
burst,0.00,5,23,1,1,1,1,1,1,1,1
burst,0.00,5,24,1,1,1,1,1,1,1,1
burst,0.00,5,25,1,1,1,1,1,1,1,1
burst,0.00,5,26,1,1,1,1,1,1,1,1
burst,0.00,5,27,1,1,1,1,1,1,1,1
burst,0.00,5,28,1,1,1,1,1,1,1,1
burst,0.00,5,29,1,1,1,1,1,1,1,1
burst,0.00,5,30,1,1,1,1,1,1,1,1
burst,0.00,5,31,1,1,1,1,1,1,1,1
burst,0.00,5,32,1,1,1,1,1,1,1,1
burst,0.00,5,33,1,1,1,1,1,1,1,1
burst,0.00,5,34,1,1,1,1,1,1,1,1
burst,0.00,5,35,1,1,1,1,1,1,1,1
burst,0.00,5,36,1,1,1,1,1,1,1,1
burst,0.00,5,37,1,1,1,1,1,1,1,1
burst,0.00,5,38,1,1,1,1,1,1,1,1
burst,0.00,5,39,1,1,1,1,1,1,1,1
burst,0.00,5,40,1,1,1,1,1,1,1,1
burst,0.00,5,41,1,1,1,1,1,1,1,1
burst,0.00,5,42,1,1,1,1,1,1,1,1
burst,0.00,5,43,1,1,1,1,1,1,1,1
burst,0.00,5,44,1,1,1,1,1,1,1,1
burst,0.00,5,45,1,1,1,1,1,1,1,1
burst,0.00,5,46,1,1,1,1,1,1,1,1
burst,0.00,5,47,1,1,1,1,1,1,1,1
burst,0.00,5,48,1,1,1,1,1,1,1,1
burst,0.00,5,49,1,1,1,1,1,1,1,1
burst,0.00,5,50,1,1,1,1,1,1,1,1
burst,0.05,1,1,1,1,1,1,1,1,1,1
burst,0.05,1,2,1,1,1,1,1,1,1,1
burst,0.05,1,3,1,1,1,1,1,1,1,1
burst,0.05,1,4,1,1,1,1,1,1,1,1
burst,0.05,1,5,1,1,1,1,1,1,1,1
burst,0.05,1,6,1,1,1,1,1,1,1,1
burst,0.05,1,7,1,1,1,1,1,1,1,1
burst,0.05,1,8,1,1,1,1,1,1,1,1
burst,0.05,1,9,1,1,1,1,1,1,1,1
burst,0.05,1,10,1,1,1,1,1,1,1,1
burst,0.05,1,11,1,1,1,1,1,1,1,1
burst,0.05,1,12,1,1,1,1,1,1,1,1
burst,0.05,1,13,1,1,1,1,1,1,1,1
burst,0.05,1,14,1,1,1,1,1,1,1,1
burst,0.05,1,15,1,1,1,1,1,1,1,1
burst,0.05,1,16,1,1,1,1,1,1,1,1
burst,0.05,1,17,1,1,1,1,1,1,1,1
burst,0.05,1,18,1,1,1,1,1,1,1,1
burst,0.05,1,19,1,1,1,1,1,1,1,1
burst,0.05,1,20,1,1,1,1,1,1,1,1
burst,0.05,1,21,1,1,1,1,1,1,1,1
burst,0.05,1,22,1,1,1,1,1,1,1,1
burst,0.05,1,23,1,1,1,1,1,1,1,1
burst,0.05,1,24,1,1,1,1,1,1,1,1
burst,0.05,1,25,1,1,1,1,1,1,1,1
burst,0.05,1,26,1,1,1,1,1,1,1,1
burst,0.05,1,27,1,1,1,1,1,1,1,1
burst,0.05,1,28,1,1,1,1,1,1,1,1
burst,0.05,1,29,1,1,1,1,1,1,1,1
burst,0.05,1,30,1,1,1,1,1,1,1,1
burst,0.05,1,31,1,1,1,1,1,1,1,1
burst,0.05,1,32,1,1,1,1,1,1,1,1
burst,0.05,1,33,1,1,1,1,1,1,1,1
burst,0.05,1,34,1,1,1,1,1,1,1,1
burst,0.05,1,35,1,1,1,1,1,1,1,1
burst,0.05,1,36,1,1,1,1,1,1,1,1
burst,0.05,1,37,1,1,1,1,1,1,1,1
burst,0.05,1,38,1,1,1,1,1,1,1,1
burst,0.05,1,39,1,1,1,1,1,1,1,1
burst,0.05,1,40,1,1,1,1,1,1,1,1
burst,0.05,1,41,1,1,1,1,1,1,1,1
burst,0.05,1,42,1,1,1,1,1,1,1,1
burst,0.05,1,43,1,1,1,1,1,1,1,1
burst,0.05,1,44,1,1,1,0,0,0,0,0
burst,0.05,1,45,0,0,0,0,0,1,1,1
burst,0.05,1,46,1,1,1,1,1,1,1,1
burst,0.05,1,47,1,1,1,1,1,1,1,1
burst,0.05,1,48,1,1,1,1,1,1,1,1
burst,0.05,1,49,1,1,1,1,1,1,1,1
burst,0.05,1,50,1,1,1,1,1,1,1,1
burst,0.05,2,1,1,1,0,0,0,0,0,0
burst,0.05,2,2,1,1,1,1,1,1,1,1
burst,0.05,2,3,1,1,1,1,1,1,1,1
burst,0.05,2,4,1,1,1,1,1,1,1,1
burst,0.05,2,5,1,1,1,1,1,1,1,1
burst,0.05,2,6,1,1,1,1,1,1,1,1
burst,0.05,2,7,1,1,1,1,1,1,1,1
burst,0.05,2,8,1,1,1,1,1,1,1,1
burst,0.05,2,9,1,1,1,1,1,1,1,1
burst,0.05,2,10,1,1,1,1,1,1,1,1
burst,0.05,2,11,1,1,1,1,1,1,1,1
burst,0.05,2,12,1,1,1,1,1,1,1,1
burst,0.05,2,13,1,0,0,0,0,0,0,0
burst,0.05,2,14,0,0,0,0,1,1,1,1
burst,0.05,2,15,1,1,1,1,1,1,1,1
burst,0.05,2,16,1,1,1,1,1,1,1,1
burst,0.05,2,17,1,1,1,1,1,1,1,1
burst,0.05,2,18,1,1,1,1,1,1,1,1
burst,0.05,2,19,1,1,1,1,1,1,1,1
burst,0.05,2,20,1,1,1,1,1,1,1,1
burst,0.05,2,21,1,1,1,1,1,1,1,1
burst,0.05,2,22,1,1,1,1,1,1,1,1
burst,0.05,2,23,1,1,1,1,1,1,1,1
burst,0.05,2,24,1,1,1,1,1,1,1,1
burst,0.05,2,25,1,1,1,1,1,1,0,0
burst,0.05,2,26,0,0,0,0,0,0,0,0
burst,0.05,2,27,1,1,1,1,1,1,1,1
burst,0.05,2,28,1,1,1,1,1,1,1,1
burst,0.05,2,29,1,1,1,1,1,1,1,1
burst,0.05,2,30,1,1,1,1,1,1,1,1
burst,0.05,2,31,1,1,1,1,1,1,1,1
burst,0.05,2,32,1,1,1,1,1,1,1,1
burst,0.05,2,33,1,1,1,1,1,1,1,1
burst,0.05,2,34,1,1,1,1,1,1,1,1
burst,0.05,2,35,1,1,1,1,1,1,1,1
burst,0.05,2,36,1,1,1,1,1,1,1,1
burst,0.05,2,37,1,0,0,0,0,1,1,1
burst,0.05,2,38,1,1,1,1,1,1,1,1
burst,0.05,2,39,1,1,1,1,1,1,1,1
burst,0.05,2,40,1,1,1,0,0,0,1,1
burst,0.05,2,41,1,1,1,1,1,1,1,1
burst,0.05,2,42,1,1,1,1,1,1,1,1
burst,0.05,2,43,1,1,1,1,1,1,1,1
burst,0.05,2,44,1,1,1,1,1,1,1,1
burst,0.05,2,45,1,1,1,1,1,1,1,1
burst,0.05,2,46,1,1,1,1,1,1,1,1
burst,0.05,2,47,1,1,1,1,1,1,1,1
burst,0.05,2,48,1,1,1,1,1,1,1,1
burst,0.05,2,49,1,1,1,1,1,1,1,1
burst,0.05,2,50,1,1,1,1,1,1,1,1
burst,0.05,3,1,1,1,1,1,1,1,1,1
burst,0.05,3,2,1,1,1,1,1,1,1,1
burst,0.05,3,3,1,1,1,1,1,1,1,1
burst,0.05,3,4,1,1,1,1,1,1,1,1
burst,0.05,3,5,1,1,1,1,1,1,1,1
burst,0.05,3,6,1,1,1,1,1,1,1,1
burst,0.05,3,7,1,1,1,1,1,1,1,1
burst,0.05,3,8,1,1,1,1,1,1,1,1
burst,0.05,3,9,1,1,1,1,1,1,1,1
burst,0.05,3,10,1,1,1,1,1,1,1,1
burst,0.05,3,11,1,1,1,1,1,1,1,1
burst,0.05,3,12,1,1,1,1,1,1,1,1
burst,0.05,3,13,1,1,1,1,1,1,1,1
burst,0.05,3,14,1,1,1,1,1,1,1,1
burst,0.05,3,15,1,1,1,1,1,1,1,1
burst,0.05,3,16,1,1,1,1,1,1,1,1
burst,0.05,3,17,1,1,1,1,1,1,1,1
burst,0.05,3,18,1,1,1,1,1,1,1,1
burst,0.05,3,19,1,1,1,1,1,1,1,1
burst,0.05,3,20,1,1,1,1,1,1,1,1
burst,0.05,3,21,1,1,1,1,1,1,1,1
burst,0.05,3,22,1,1,1,1,1,1,1,1
burst,0.05,3,23,1,1,1,1,1,1,1,1
burst,0.05,3,24,1,1,1,1,1,1,1,1
burst,0.05,3,25,1,1,1,1,1,1,1,1
burst,0.05,3,26,1,1,1,1,1,1,1,1
burst,0.05,3,27,1,1,1,1,1,1,1,1
burst,0.05,3,28,1,1,1,1,1,1,1,1
burst,0.05,3,29,1,1,1,1,1,1,1,1
burst,0.05,3,30,1,1,1,1,1,1,1,1
burst,0.05,3,31,1,1,1,1,1,1,1,0
burst,0.05,3,32,0,0,0,1,1,1,1,1
burst,0.05,3,33,1,1,1,1,1,1,1,1
burst,0.05,3,34,1,1,1,1,1,1,1,1
burst,0.05,3,35,1,1,1,1,1,1,1,1
burst,0.05,3,36,1,1,1,1,1,1,1,1
burst,0.05,3,37,1,1,1,1,1,1,1,1
burst,0.05,3,38,1,1,1,1,1,1,1,1
burst,0.05,3,39,1,1,1,1,1,1,1,1
burst,0.05,3,40,1,1,1,1,1,1,1,1
burst,0.05,3,41,1,1,1,1,1,1,1,1
burst,0.05,3,42,1,1,1,1,1,1,1,1
burst,0.05,3,43,1,1,1,1,1,0,0,0
burst,0.05,3,44,0,0,0,1,1,1,1,1
burst,0.05,3,45,1,1,1,1,1,1,1,1
burst,0.05,3,46,1,1,1,1,1,1,1,1
burst,0.05,3,47,1,1,1,1,1,1,1,1
burst,0.05,3,48,1,1,1,1,1,1,1,1
burst,0.05,3,49,1,1,1,1,1,1,0,0
burst,0.05,3,50,1,1,1,1,1,1,1,1
burst,0.05,4,1,1,1,1,1,1,1,1,1
burst,0.05,4,2,0,0,0,1,1,1,1,1
burst,0.05,4,3,1,1,1,1,1,1,1,1
burst,0.05,4,4,1,1,1,1,1,1,1,1
burst,0.05,4,5,1,1,1,1,1,1,1,1
burst,0.05,4,6,1,1,1,1,1,1,1,1
